task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
73	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_short_full_max_simple_mlp_none_0.json	event_return_3d	event_return_3d
74	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
75	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
76	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
77	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
78	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
79	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
80	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_title_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
81	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_title_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
82	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_title_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
83	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
84	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
85	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_mean_logistic_none_0.json	event_return_3d	event_return_3d
86	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
87	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_mean_sgd_none_0.json	event_return_3d	event_return_3d
88	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
89	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
90	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_cls_logistic_none_0.json	event_return_3d	event_return_3d
91	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_cls_linear_svm_none_0.json	event_return_3d	event_return_3d
92	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_cls_sgd_none_0.json	event_return_3d	event_return_3d
93	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_cls_simple_mlp_none_0.json	event_return_3d	event_return_3d
94	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
95	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_max_logistic_none_0.json	event_return_3d	event_return_3d
96	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_max_linear_svm_none_0.json	event_return_3d	event_return_3d
97	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_max_sgd_none_0.json	event_return_3d	event_return_3d
98	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_max_simple_mlp_none_0.json	event_return_3d	event_return_3d
99	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	long	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
100	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
101	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
102	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
103	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
104	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
105	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_title_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
106	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_title_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
107	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_title_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
108	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
109	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
110	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_full_mean_logistic_none_0.json	event_return_3d	event_return_3d
111	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_full_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
112	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_full_mean_sgd_none_0.json	event_return_3d	event_return_3d
113	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_full_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
114	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
115	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/roberta_masked_long_cls_logistic_none_0.json	event_return_3d	event_return_3d
